Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
04/04/2015,02:42:00,MCP,"3rd district, Silver Spring","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",UNIVERSITY BLVD E / COLESVILLE RD,39.0457466666667,-76.9893583333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,1997,BMW,528I,RED,Citation,21-901.1(b),Transportation Article,No,BLACK,F,HILLCREST,MD,MD,A - Marked Patrol,"(39.0457466666667, -76.9893583333333)"
04/04/2015,02:40:00,MCP,"1st district, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,ROCKVILLE PIKE AND CONGRESSIONAL,39.065805,-77.12709,No,No,No,No,No,No,No,No,No,No,DC,03 - Station Wagon,2009,MAZDA,6,BLUE,Citation,13-411(f),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.065805, -77.12709)"
04/04/2015,02:40:00,MCP,"1st district, Rockville",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,ROCKVILLE PIKE AND CONGRESSIONAL,39.065805,-77.12709,No,No,No,No,No,No,No,No,No,No,DC,03 - Station Wagon,2009,MAZDA,6,BLUE,Warning,13-411(d),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.065805, -77.12709)"
01/08/2015,17:14:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,WISCONSIN AVE/MONTGOMERY LA,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,MAZDA,SUV,GRAY,Citation,21-502(a2),Transportation Article,No,WHITE,M,CHEVY CHASE,MD,DC,O - Foot Patrol,
04/04/2015,02:40:00,MCP,"1st district, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,ROCKVILLE PIKE AND CONGRESSIONAL,39.065805,-77.12709,No,No,No,No,No,No,No,No,No,No,DC,03 - Station Wagon,2009,MAZDA,6,BLUE,Warning,13-409(b),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.065805, -77.12709)"
04/04/2015,02:38:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,ARLISS SR AND PINEY BRANCH RD,39.0447766666667,-76.990675,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,TOYOTA,4DR,GOLD,Citation,21-201(a1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0447766666667, -76.990675)"
04/04/2015,02:38:00,MCP,Headquarters and Special Operations,DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,ARLISS SR AND PINEY BRANCH RD,39.0447766666667,-76.990675,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,TOYOTA,4DR,GOLD,Citation,21-902(a2),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0447766666667, -76.990675)"
04/04/2015,02:38:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,ARLISS SR AND PINEY BRANCH RD,39.0447766666667,-76.990675,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,TOYOTA,4DR,GOLD,Citation,21-902(a1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0447766666667, -76.990675)"
04/04/2015,02:38:00,MCP,Headquarters and Special Operations,DRIVING WHILE IMPAIRED BY ALCOHOL,ARLISS SR AND PINEY BRANCH RD,39.0447766666667,-76.990675,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,TOYOTA,4DR,GOLD,Citation,21-902(b1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0447766666667, -76.990675)"
04/04/2015,02:38:00,MCP,Headquarters and Special Operations,"NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",ARLISS SR AND PINEY BRANCH RD,39.0447766666667,-76.990675,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,TOYOTA,4DR,GOLD,Citation,21-901.1(b),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0447766666667, -76.990675)"
05/19/2014,08:34:00,MCP,"2nd district, Bethesda",OPERATOR NOT RESTRAINED BY SEATBELT,CLARENDON RD @ ELM S,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,MERZ,TK,SILVER,Citation,22-412.3(b),Transportation Article,No,OTHER,M,BETHESDA,MD,MD,A - Marked Patrol,
04/04/2015,02:38:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,11602 ELKIN ST,39.0437683333333,-77.0471766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYOTA,COROLLA,BLUE,Citation,21-201(a1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0437683333333, -77.0471766666667)"
04/04/2015,02:38:00,MCP,"4th district, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,11602 ELKIN ST,39.0437683333333,-77.0471766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYOTA,COROLLA,BLUE,Citation,16-101(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0437683333333, -77.0471766666667)"
04/04/2015,02:38:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN VIOLATION OF RESTRICTED LICENSE REQUIREMENT,11602 ELKIN ST,39.0437683333333,-77.0471766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYOTA,COROLLA,BLUE,Citation,16-113(h),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0437683333333, -77.0471766666667)"
04/04/2015,02:38:00,MCP,"4th district, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,11602 ELKIN ST,39.0437683333333,-77.0471766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYOTA,COROLLA,BLUE,Citation,16-112(c),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0437683333333, -77.0471766666667)"
04/04/2015,02:38:00,MCP,"4th district, Wheaton",FAILURE TO DRIVE RIGHT OF CENTER,11602 ELKIN ST,39.0437683333333,-77.0471766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYOTA,COROLLA,BLUE,Citation,21-301(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0437683333333, -77.0471766666667)"
04/04/2015,02:38:00,MCP,"4th district, Wheaton",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,11602 ELKIN ST,39.0437683333333,-77.0471766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYOTA,COROLLA,BLUE,Citation,16-105(b1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0437683333333, -77.0471766666667)"
04/04/2015,02:38:00,MCP,"4th district, Wheaton",HOLDER OF LEARNER'S PERMIT DRIVING WITH UN- AUTHORIZED PERSON OCCUPYING FRONT SEAT,11602 ELKIN ST,39.0437683333333,-77.0471766666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,TOYOTA,COROLLA,BLUE,Citation,16-105(b2),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0437683333333, -77.0471766666667)"
04/04/2015,02:36:00,MCP,"5th district, Germantown",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,I-270 @ RT 121,39.2357866666667,-77.287805,No,No,No,No,No,No,No,No,No,No,WV,02 - Automobile,2007,CHRYSLER,SEBRING,BLACK,Warning,22-204(f),Transportation Article,No,BLACK,M,BOWIE,MD,MD,A - Marked Patrol,"(39.2357866666667, -77.287805)"
04/04/2015,02:36:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,AIRPARK / WOODFIELD RD,39.1801083333333,-77.1511,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,CHRY,4S,GRAY,Warning,21-202(i1),Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1801083333333, -77.1511)"
04/04/2015,02:36:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,AIRPARK / WOODFIELD RD,39.1801083333333,-77.1511,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,CHRY,4S,GRAY,Warning,21-201(a1),Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1801083333333, -77.1511)"
04/04/2015,02:34:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,MUDDY BRANCH / MIDSUMMER DR,39.108645,-77.2184816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,VOLK,2S,YELLOW,Warning,23-104,Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.108645, -77.2184816666667)"
04/04/2015,02:34:00,MCP,"6th district, Gaithersburg / Montgomery Village",HEADLIGHTS (*),MUDDY BRANCH / MIDSUMMER DR,39.108645,-77.2184816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,VOLK,2S,YELLOW,ESERO,55*,,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.108645, -77.2184816666667)"
10/07/2014,18:32:00,MCP,"4th district, Wheaton",HEADLIGHTS (*),UNIVERSITY BLV W/GABEL ST,39.034015,-77.02412,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,HOND,4S,GREEN,ESERO,55*,,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.034015, -77.02412)"
04/04/2015,02:32:00,MCP,"5th district, Germantown",STOP LIGHTS (*),SHAKESPEARE BLVD @ FREDERICK RD,39.2470283333333,-77.1950116666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,NISS,4S,WHITE,ESERO,64*,,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.2470283333333, -77.1950116666667)"
04/04/2015,02:32:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA  AVE @ ARCOLA AVE,39.057805,-77.0528233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,TOYOTA,CAMRY,BLACK,Warning,21-201(a1),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.057805, -77.0528233333333)"
01/08/2015,16:52:00,MCP,"2nd district, Bethesda","DRIVER FAIL TO YIELD INTERSECTION RIGHT-OF-WAY TO PEDESTRIAN, AFTER TURN ON RED",WISCONSIN AVE/MONTGOMERY LA,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,LEXUS,4S,BLACK,Citation,21-202(k),Transportation Article,No,WHITE,M,ANNAPOLIS,MD,MD,O - Foot Patrol,
04/04/2015,02:31:00,MCP,"1st district, Rockville",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,VEIRS MILL RD/TURKEY BRANCH PKWY,39.0584583333333,-77.0867183333333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEVROLET,IMPALA,GOLD,Citation,16-101(a),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0584583333333, -77.0867183333333)"
04/04/2015,02:31:00,MCP,"1st district, Rockville",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,VEIRS MILL RD/TURKEY BRANCH PKWY,39.0584583333333,-77.0867183333333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEVROLET,IMPALA,GOLD,Citation,13-401(h),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0584583333333, -77.0867183333333)"
04/04/2015,02:31:00,MCP,"1st district, Rockville",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,VEIRS MILL RD/TURKEY BRANCH PKWY,39.0584583333333,-77.0867183333333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEVROLET,IMPALA,GOLD,Citation,16-112(c),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0584583333333, -77.0867183333333)"
04/04/2015,02:31:00,MCP,"1st district, Rockville",FAILURE TO CARRY REGISTRATION CARD WITHIN VEHICLE,VEIRS MILL RD/TURKEY BRANCH PKWY,39.0584583333333,-77.0867183333333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEVROLET,IMPALA,GOLD,Citation,13-409(a),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0584583333333, -77.0867183333333)"
04/04/2015,02:31:00,MCP,"1st district, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,VEIRS MILL RD/TURKEY BRANCH PKWY,39.0584583333333,-77.0867183333333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHEVROLET,IMPALA,GOLD,Citation,13-409(b),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0584583333333, -77.0867183333333)"
04/04/2015,02:30:00,MCP,"1st district, Rockville",VEHICLE LAMP PROJECTING GLARING & DAZZLING LIGHT,DARNESTOWN RD PRIOR TO BUCKLODGE RD,39.145395,-77.358015,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2005,GMC,TK,WHITE,Warning,22-219(g),Transportation Article,No,WHITE,M,POOLESVILLE,MD,MD,A - Marked Patrol,"(39.145395, -77.358015)"
04/04/2015,02:30:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,NB GEORGIA/WB 200 ON RAMP,39.1040383333333,-77.04967,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,NISS,4S,RED,Citation,21-201(a1),Transportation Article,No,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.1040383333333, -77.04967)"
04/04/2015,02:28:00,MCP,"3rd district, Silver Spring",DISPLAY SUSPENDED LIC.,W/B BRIGGS CHANEY RD @ OLD COLUMBIA PIKE,39.0838866666667,-76.95193,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,CIVIC,WHITE,Citation,16-301(e),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0838866666667, -76.95193)"
04/04/2015,02:28:00,MCP,"3rd district, Silver Spring",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,W/B BRIGGS CHANEY RD @ OLD COLUMBIA PIKE,39.0838866666667,-76.95193,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,CIVIC,WHITE,Citation,16-101(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0838866666667, -76.95193)"
04/04/2015,02:28:00,MCP,"3rd district, Silver Spring",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,W/B BRIGGS CHANEY RD @ OLD COLUMBIA PIKE,39.0838866666667,-76.95193,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,CIVIC,WHITE,Citation,22-406(i1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0838866666667, -76.95193)"
04/04/2015,02:28:00,MCP,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,W/B BRIGGS CHANEY RD @ OLD COLUMBIA PIKE,39.0838866666667,-76.95193,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,CIVIC,WHITE,Citation,16-303(c),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0838866666667, -76.95193)"
04/04/2015,02:28:00,MCP,"3rd district, Silver Spring","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",W/B BRIGGS CHANEY RD @ OLD COLUMBIA PIKE,39.0838866666667,-76.95193,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,CIVIC,WHITE,Citation,16-303(h),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0838866666667, -76.95193)"
04/04/2015,02:28:00,MCP,"3rd district, Silver Spring",POSSESSING SUSPENDED LIC.,W/B BRIGGS CHANEY RD @ OLD COLUMBIA PIKE,39.0838866666667,-76.95193,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,CIVIC,WHITE,Citation,16-301(j),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0838866666667, -76.95193)"
04/04/2015,02:28:00,MCP,"3rd district, Silver Spring",WINDOW TINT,W/B BRIGGS CHANEY RD @ OLD COLUMBIA PIKE,39.0838866666667,-76.95193,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,CIVIC,WHITE,ESERO,61,,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0838866666667, -76.95193)"
04/04/2015,02:27:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MVA/ RUSSELL AVE,39.1540716666667,-77.2100316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,LINCOLN,2S,BLACK,Warning,21-204(b),Transportation Article,No,ASIAN,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1540716666667, -77.2100316666667)"
04/04/2015,02:26:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,GREAT SENECA / MUDDY BRANCH,39.1097116666667,-77.21527,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYT,4S,RED,Warning,23-104,Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1097116666667, -77.21527)"
04/04/2015,02:26:00,MCP,"6th district, Gaithersburg / Montgomery Village",HEADLIGHTS (*),GREAT SENECA / MUDDY BRANCH,39.1097116666667,-77.21527,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYT,4S,RED,ESERO,55*,,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1097116666667, -77.21527)"
04/04/2015,02:26:00,MCP,"6th district, Gaithersburg / Montgomery Village",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,GREAT SENECA / MUDDY BRANCH,39.1097116666667,-77.21527,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYT,4S,RED,Warning,22-406(i1),Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1097116666667, -77.21527)"
10/07/2014,17:40:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY - 77,SB270/124,,,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2006,HONDA,ACCORD,GRAY,Warning,21-801(a),Transportation Article,No,HISPANIC,M,WASHINGTON,DC,DC,A - Marked Patrol,
04/04/2015,02:26:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS,GEORGIA AVE @ 16TH ST,39.0074933333333,-77.0404316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,NISSAN,SENTRA,GREEN,Warning,21-309(d),Transportation Article,No,HISPANIC,M,MOUNT RAINER,MD,MD,A - Marked Patrol,"(39.0074933333333, -77.0404316666667)"
04/04/2015,02:23:00,MCP,"3rd district, Silver Spring",WILLFULLY DRIVING MOTOR VEH. AT SLOW SPEED IMPEDING NORMAL AND REASONABLE TRAFFIC MOVEMENT,GEORGIA AVE @ ARCOLA,39.04755,-77.0518983333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,RAV4,SILVER,Warning,21-804(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.04755, -77.0518983333333)"
04/04/2015,02:22:00,MCP,"5th district, Germantown",HEADLIGHTS (*),GERMANTOWN RD @ FATHER HURLEY BLVD,39.16725,-77.2810333333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,TOYT,CAMRY,SILVER,ESERO,55*,,No,BLACK,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.16725, -77.2810333333333)"
04/04/2015,02:22:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,323 COPLEY PLACE,39.1497683333333,-77.2339083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,CR-V,"BLUE, DARK",Citation,21-902(a2),Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1497683333333, -77.2339083333333)"
04/04/2015,02:22:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,323 COPLEY PLACE,39.1497683333333,-77.2339083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,CR-V,"BLUE, DARK",Citation,21-902(a1),Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1497683333333, -77.2339083333333)"
04/04/2015,02:22:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING WHILE IMPAIRED BY ALCOHOL,323 COPLEY PLACE,39.1497683333333,-77.2339083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,CR-V,"BLUE, DARK",Citation,21-902(b1),Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1497683333333, -77.2339083333333)"
04/04/2015,02:22:00,MCP,"6th district, Gaithersburg / Montgomery Village","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",323 COPLEY PLACE,39.1497683333333,-77.2339083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,CR-V,"BLUE, DARK",Citation,22-201.1,Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1497683333333, -77.2339083333333)"
04/04/2015,02:22:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,323 COPLEY PLACE,39.1497683333333,-77.2339083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,CR-V,"BLUE, DARK",Citation,13-409(b),Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1497683333333, -77.2339083333333)"
04/04/2015,02:22:00,MCP,"6th district, Gaithersburg / Montgomery Village","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",323 COPLEY PLACE,39.1497683333333,-77.2339083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,CR-V,"BLUE, DARK",Citation,21-901.1(b),Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1497683333333, -77.2339083333333)"
04/04/2015,02:22:00,MCP,"6th district, Gaithersburg / Montgomery Village",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,323 COPLEY PLACE,39.1497683333333,-77.2339083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,CR-V,"BLUE, DARK",Citation,21-901.1(a),Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1497683333333, -77.2339083333333)"
04/04/2015,02:20:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,RESEARCH @ SHADY GROVE,39.1046483333333,-77.1885333333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,DODGE,CALIBER,SILVER,Citation,21-204(d),Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1046483333333, -77.1885333333333)"
04/04/2015,02:20:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,W DIAMOND / 124,39.1432816666667,-77.2229483333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,MITS,4S,BLACK,Warning,23-104,Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1432816666667, -77.2229483333333)"
04/04/2015,02:20:00,MCP,"6th district, Gaithersburg / Montgomery Village","MOTOR VEH. MFR. AFTER JUNE 1, 1971, W/O ADEQUATE TAIL LAMPS",W DIAMOND / 124,39.1432816666667,-77.2229483333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,MITS,4S,BLACK,Warning,22-204(a),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1432816666667, -77.2229483333333)"
04/04/2015,02:19:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,QUINCE ORCHARD @ 270 N EXIT RAMP,39.1503466666667,-77.209395,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,1999,FORD,E350,WHITE,Citation,21-204(b),Transportation Article,No,HISPANIC,M,FAIRFAX,VA,VA,A - Marked Patrol,"(39.1503466666667, -77.209395)"
